datetime,zone,load_mw,vre_mw,available_mw,margin_mw,lolp,ens_mwh,date,hour
2026-03-14 04:00:00,BE,2860.4,369.8,6099.8,3239.4,0.0,0.0,2026-03-14,4
2026-03-14 05:00:00,BE,2698.2,308.9,5966.9,3268.7,0.0,0.0,2026-03-14,5
2026-03-14 06:00:00,BE,2977.7,621.0,6262.0,3284.3,0.0,0.0,2026-03-14,6
2026-03-14 07:00:00,BE,3059.1,862.2,6498.2,3439.1,0.0,0.0,2026-03-14,7
2026-03-14 08:00:00,BE,2953.5,989.2,6761.2,3807.7,0.0,0.0,2026-03-14,8
2026-03-14 09:00:00,BE,2826.4,977.3,6652.3,3825.9,0.0,0.0,2026-03-14,9
2026-03-14 10:00:00,BE,3270.7,694.7,6370.7,3100.0,0.0,0.0,2026-03-14,10
2026-03-14 11:00:00,BE,3581.6,591.3,6280.3,2698.7,0.0,0.0,2026-03-14,11
2026-03-14 12:00:00,BE,3274.9,751.0,6507.0,3232.1,0.0,0.0,2026-03-14,12
2026-03-14 13:00:00,BE,3702.8,794.2,6356.2,2653.4,0.0,0.0,2026-03-14,13
2026-03-14 14:00:00,BE,3764.3,786.0,6403.0,2638.7,0.0,0.0,2026-03-14,14
2026-03-14 15:00:00,BE,3612.0,690.2,6382.2,2770.2,0.0,0.0,2026-03-14,15
2026-03-14 16:00:00,BE,4034.0,450.8,6167.8,2133.8,0.0,0.0,2026-03-14,16
2026-03-14 17:00:00,BE,3984.3,886.9,6497.9,2513.6,0.0,0.0,2026-03-14,17
2026-03-14 18:00:00,BE,3961.7,240.0,5902.0,1940.3,0.0,0.0,2026-03-14,18
2026-03-14 19:00:00,BE,4114.3,618.8,6257.8,2143.5,0.0,0.0,2026-03-14,19
2026-03-14 20:00:00,BE,3914.5,25.2,5640.2,1725.7,0.0,0.0,2026-03-14,20
2026-03-14 21:00:00,BE,3984.1,99.6,5726.6,1742.5,0.0,0.0,2026-03-14,21
2026-03-14 22:00:00,BE,4040.9,602.6,6341.6,2300.7,0.0,0.0,2026-03-14,22
2026-03-14 23:00:00,BE,3631.4,356.1,6008.1,2376.7,0.0,0.0,2026-03-14,23
2026-03-15 00:00:00,BE,3528.7,867.2,6616.2,3087.5,0.0,0.0,2026-03-15,0
2026-03-15 01:00:00,BE,3277.5,301.6,5932.6,2655.1,0.0,0.0,2026-03-15,1
2026-03-15 02:00:00,BE,3409.4,491.7,6181.7,2772.3,0.0,0.0,2026-03-15,2
2026-03-15 03:00:00,BE,2974.0,375.1,5991.1,3017.1,0.0,0.0,2026-03-15,3
2026-03-15 04:00:00,BE,2980.2,238.5,5873.5,2893.3,0.0,0.0,2026-03-15,4
2026-03-15 05:00:00,BE,2984.5,87.1,5833.1,2848.6,0.0,0.0,2026-03-15,5
2026-03-15 06:00:00,BE,2952.5,386.0,6087.0,3134.5,0.0,0.0,2026-03-15,6
2026-03-15 07:00:00,BE,2905.2,228.5,5869.5,2964.3,0.0,0.0,2026-03-15,7
2026-03-15 08:00:00,BE,3145.4,263.9,5924.9,2779.5,0.0,0.0,2026-03-15,8
2026-03-15 09:00:00,BE,3081.8,902.5,6571.5,3489.7,0.0,0.0,2026-03-15,9
2026-03-15 10:00:00,BE,2963.7,577.4,6140.4,3176.7,0.0,0.0,2026-03-15,10
2026-03-15 11:00:00,BE,3481.2,823.1,6483.1,3001.9,0.0,0.0,2026-03-15,11
2026-03-15 12:00:00,BE,3678.4,1089.1,6760.1,3081.7,0.0,0.0,2026-03-15,12
2026-03-15 13:00:00,BE,3532.5,1040.6,6728.6,3196.1,0.0,0.0,2026-03-15,13
2026-03-15 14:00:00,BE,3882.4,729.3,6409.3,2526.9,0.0,0.0,2026-03-15,14
2026-03-15 15:00:00,BE,3758.4,586.7,6197.7,2439.3,0.0,0.0,2026-03-15,15
2026-03-15 16:00:00,BE,3782.0,799.2,6439.2,2657.2,0.0,0.0,2026-03-15,16
2026-03-15 17:00:00,BE,3840.0,558.7,6151.7,2311.7,0.0,0.0,2026-03-15,17
2026-03-15 18:00:00,BE,4163.5,255.3,5831.3,1667.8,0.0,0.0,2026-03-15,18
2026-03-15 19:00:00,BE,4113.5,548.1,6242.1,2128.6,0.0,0.0,2026-03-15,19
2026-03-15 20:00:00,BE,3982.2,347.9,6054.9,2072.7,0.0,0.0,2026-03-15,20
2026-03-15 21:00:00,BE,3697.3,522.5,6218.5,2521.2,0.0,0.0,2026-03-15,21
2026-03-15 22:00:00,BE,3810.5,522.2,6160.2,2349.7,0.0,0.0,2026-03-15,22
2026-03-15 23:00:00,BE,3463.0,605.4,6235.4,2772.4,0.0,0.0,2026-03-15,23
2026-03-16 00:00:00,BE,3538.4,379.7,6018.7,2480.3,0.0,0.0,2026-03-16,0
2026-03-16 01:00:00,BE,3267.8,383.8,6103.8,2836.0,0.0,0.0,2026-03-16,1
2026-03-16 02:00:00,BE,3143.8,274.7,5974.7,2830.9,0.0,0.0,2026-03-16,2
2026-03-16 03:00:00,BE,3045.2,657.1,6431.1,3385.9,0.0,0.0,2026-03-16,3
2026-03-16 04:00:00,BE,2779.1,117.6,5717.6,2938.5,0.0,0.0,2026-03-16,4
2026-03-16 05:00:00,BE,2766.6,312.6,5946.6,3180.0,0.0,0.0,2026-03-16,5
2026-03-16 06:00:00,BE,2941.6,430.0,6222.0,3280.4,0.0,0.0,2026-03-16,6
2026-03-16 07:00:00,BE,2847.1,275.1,5765.1,2918.0,0.0,0.0,2026-03-16,7
2026-03-16 08:00:00,BE,3124.0,919.1,6553.1,3429.1,0.0,0.0,2026-03-16,8
2026-03-16 09:00:00,BE,3245.2,988.9,6659.9,3414.7,0.0,0.0,2026-03-16,9
2026-03-16 10:00:00,BE,3020.0,1087.2,6700.2,3680.2,0.0,0.0,2026-03-16,10
2026-03-16 11:00:00,BE,3146.2,976.6,6551.6,3405.4,0.0,0.0,2026-03-16,11
2026-03-16 12:00:00,BE,3435.5,605.4,6315.4,2879.9,0.0,0.0,2026-03-16,12
2026-03-16 13:00:00,BE,3818.0,855.5,6417.5,2599.5,0.0,0.0,2026-03-16,13
2026-03-16 14:00:00,BE,3609.9,479.0,6129.0,2519.1,0.0,0.0,2026-03-16,14
2026-03-16 15:00:00,BE,3866.9,593.7,6169.7,2302.8,0.0,0.0,2026-03-16,15
2026-03-16 16:00:00,BE,3687.4,317.2,5945.2,2257.8,0.0,0.0,2026-03-16,16
2026-03-16 17:00:00,BE,3825.7,560.3,6213.3,2387.6,0.0,0.0,2026-03-16,17
2026-03-16 18:00:00,BE,4008.8,115.0,5774.0,1765.2,0.0,0.0,2026-03-16,18
2026-03-16 19:00:00,BE,3903.7,184.4,5807.4,1903.7,0.0,0.0,2026-03-16,19
2026-03-16 20:00:00,BE,3942.0,128.2,5787.2,1845.2,0.04,9.55,2026-03-16,20
2026-03-16 21:00:00,BE,3816.7,246.2,5811.2,1994.5,0.0,0.0,2026-03-16,21
2026-03-16 22:00:00,BE,3695.8,217.6,5792.6,2096.8,0.0,0.0,2026-03-16,22
2026-03-16 23:00:00,BE,3571.9,598.7,6190.7,2618.8,0.0,0.0,2026-03-16,23
2026-03-17 00:00:00,BE,3610.5,357.6,5992.6,2382.1,0.0,0.0,2026-03-17,0
2026-03-17 01:00:00,BE,3307.9,280.3,5895.3,2587.4,0.0,0.0,2026-03-17,1
2026-03-17 02:00:00,BE,3297.7,217.1,5882.1,2584.4,0.0,0.0,2026-03-17,2
2026-03-17 03:00:00,BE,3058.1,412.5,6055.5,2997.4,0.0,0.0,2026-03-17,3
2026-03-17 04:00:00,BE,3020.9,250.4,5828.4,2807.5,0.0,0.0,2026-03-17,4
2026-03-17 05:00:00,BE,2830.4,349.9,5921.9,3091.5,0.0,0.0,2026-03-17,5
2026-03-17 06:00:00,BE,2689.5,368.5,6102.5,3413.0,0.0,0.0,2026-03-17,6
2026-03-17 07:00:00,BE,2906.5,321.2,5879.2,2972.7,0.0,0.0,2026-03-17,7
2026-03-17 08:00:00,BE,3018.3,1047.8,6638.8,3620.5,0.0,0.0,2026-03-17,8
2026-03-17 09:00:00,BE,3027.9,1005.8,6722.8,3694.9,0.0,0.0,2026-03-17,9
2026-03-17 10:00:00,BE,3253.1,566.1,6232.1,2979.0,0.0,0.0,2026-03-17,10
2026-03-17 11:00:00,BE,3211.8,1211.3,6861.3,3649.5,0.0,0.0,2026-03-17,11
2026-03-17 12:00:00,BE,3269.2,899.0,6508.0,3238.8,0.0,0.0,2026-03-17,12
2026-03-17 13:00:00,BE,3388.1,896.5,6673.5,3285.4,0.0,0.0,2026-03-17,13
2026-03-17 14:00:00,BE,3763.4,800.6,6507.6,2744.2,0.0,0.0,2026-03-17,14
2026-03-17 15:00:00,BE,3688.1,508.3,6211.3,2523.2,0.0,0.0,2026-03-17,15
2026-03-17 16:00:00,BE,3866.9,539.0,6207.0,2340.1,0.0,0.0,2026-03-17,16
2026-03-17 17:00:00,BE,3745.4,383.2,6122.2,2376.8,0.0,0.0,2026-03-17,17
2026-03-17 18:00:00,BE,3826.9,138.7,5778.7,1951.8,0.0,0.0,2026-03-17,18
2026-03-17 19:00:00,BE,3910.2,205.3,5778.3,1868.1,0.0,0.0,2026-03-17,19
2026-03-17 20:00:00,BE,3991.2,456.9,6094.9,2103.7,0.0,0.0,2026-03-17,20
2026-03-17 21:00:00,BE,3653.2,763.6,6453.6,2800.4,0.0,0.0,2026-03-17,21
2026-03-17 22:00:00,BE,3502.6,87.5,5649.5,2146.9,0.0,0.0,2026-03-17,22
2026-03-17 23:00:00,BE,3553.7,216.8,5942.8,2389.1,0.0,0.0,2026-03-17,23
2026-03-18 00:00:00,BE,3443.4,708.7,6341.7,2898.3,0.0,0.0,2026-03-18,0
2026-03-18 01:00:00,BE,3242.6,279.2,5955.2,2712.6,0.0,0.0,2026-03-18,1
2026-03-18 02:00:00,BE,3319.6,427.5,5991.5,2671.9,0.0,0.0,2026-03-18,2
2026-03-18 03:00:00,BE,2862.8,638.3,6317.3,3454.5,0.0,0.0,2026-03-18,3
2026-03-18 04:00:00,BE,2890.0,299.3,6006.3,3116.3,0.0,0.0,2026-03-18,4
2026-03-18 05:00:00,BE,2938.2,414.2,6016.2,3078.0,0.0,0.0,2026-03-18,5
2026-03-18 06:00:00,BE,2815.2,447.6,6051.6,3236.4,0.0,0.0,2026-03-18,6
2026-03-18 07:00:00,BE,2977.0,923.6,6610.6,3633.6,0.0,0.0,2026-03-18,7
2026-03-18 08:00:00,BE,2986.5,782.4,6424.4,3437.9,0.0,0.0,2026-03-18,8
2026-03-18 09:00:00,BE,3034.8,370.9,5940.9,2906.1,0.0,0.0,2026-03-18,9
2026-03-18 10:00:00,BE,3457.0,947.0,6592.0,3135.0,0.0,0.0,2026-03-18,10
2026-03-18 11:00:00,BE,3168.6,1174.2,6807.2,3638.6,0.0,0.0,2026-03-18,11
2026-03-18 12:00:00,BE,3384.9,1014.1,6626.1,3241.2,0.0,0.0,2026-03-18,12
2026-03-18 13:00:00,BE,3603.9,903.8,6550.8,2946.9,0.0,0.0,2026-03-18,13
2026-03-18 14:00:00,BE,3574.8,777.2,6437.2,2862.4,0.0,0.0,2026-03-18,14
2026-03-18 15:00:00,BE,3784.3,603.7,6200.7,2416.4,0.0,0.0,2026-03-18,15
2026-03-18 16:00:00,BE,3949.4,391.2,5952.2,2002.8,0.0,0.0,2026-03-18,16
2026-03-18 17:00:00,BE,3922.2,561.4,6219.4,2297.2,0.0,0.0,2026-03-18,17
2026-03-18 18:00:00,BE,4001.8,282.8,5892.8,1891.0,0.0,0.0,2026-03-18,18
2026-03-18 19:00:00,BE,3850.0,509.5,6218.5,2368.5,0.0,0.0,2026-03-18,19
2026-03-18 20:00:00,BE,3813.1,664.9,6383.9,2570.8,0.0,0.0,2026-03-18,20
2026-03-18 21:00:00,BE,3995.2,559.6,6183.6,2188.4,0.0,0.0,2026-03-18,21
2026-03-18 22:00:00,BE,3717.1,329.9,5974.9,2257.8,0.0,0.0,2026-03-18,22
2026-03-18 23:00:00,BE,3655.1,232.1,5986.1,2331.0,0.02,1.46,2026-03-18,23
2026-03-19 00:00:00,BE,3330.8,182.7,5872.7,2541.9,0.0,0.0,2026-03-19,0
2026-03-19 01:00:00,BE,3252.9,442.6,6154.6,2901.7,0.0,0.0,2026-03-19,1
2026-03-19 02:00:00,BE,3297.7,258.0,5847.0,2549.3,0.0,0.0,2026-03-19,2
2026-03-19 03:00:00,BE,3064.9,388.8,6075.8,3010.9,0.0,0.0,2026-03-19,3
2026-03-19 04:00:00,BE,2824.7,521.6,6160.6,3335.9,0.0,0.0,2026-03-19,4
2026-03-19 05:00:00,BE,2815.3,666.3,6331.3,3516.0,0.0,0.0,2026-03-19,5
2026-03-19 06:00:00,BE,2897.6,751.2,6440.2,3542.6,0.0,0.0,2026-03-19,6
2026-03-19 07:00:00,BE,3110.5,446.1,6202.1,3091.6,0.0,0.0,2026-03-19,7
2026-03-19 08:00:00,BE,3035.7,598.5,6371.5,3335.8,0.0,0.0,2026-03-19,8
2026-03-19 09:00:00,BE,2959.0,590.9,6195.9,3236.9,0.0,0.0,2026-03-19,9
2026-03-19 10:00:00,BE,3151.5,932.3,6554.3,3402.8,0.0,0.0,2026-03-19,10
2026-03-19 11:00:00,BE,3281.4,753.7,6368.7,3087.3,0.0,0.0,2026-03-19,11
2026-03-19 12:00:00,BE,3201.7,1243.8,6853.8,3652.1,0.0,0.0,2026-03-19,12
2026-03-19 13:00:00,BE,3527.4,464.5,5980.5,2453.1,0.0,0.0,2026-03-19,13
2026-03-19 14:00:00,BE,3609.4,887.2,6456.2,2846.8,0.0,0.0,2026-03-19,14
2026-03-19 15:00:00,BE,3736.3,510.6,6058.6,2322.3,0.0,0.0,2026-03-19,15
2026-03-19 16:00:00,BE,3725.9,538.9,6233.9,2508.0,0.0,0.0,2026-03-19,16
2026-03-19 17:00:00,BE,3927.7,327.1,5907.1,1979.4,0.0,0.0,2026-03-19,17
2026-03-19 18:00:00,BE,3849.5,499.2,6234.2,2384.7,0.0,0.0,2026-03-19,18
2026-03-19 19:00:00,BE,3788.7,408.2,6051.2,2262.5,0.0,0.0,2026-03-19,19
2026-03-19 20:00:00,BE,4053.3,435.1,6130.1,2076.8,0.0,0.0,2026-03-19,20
2026-03-19 21:00:00,BE,3705.9,494.0,6167.0,2461.1,0.0,0.0,2026-03-19,21
2026-03-19 22:00:00,BE,3482.8,344.2,6031.2,2548.4,0.0,0.0,2026-03-19,22
2026-03-19 23:00:00,BE,3672.0,107.5,5688.5,2016.5,0.0,0.0,2026-03-19,23
2026-03-20 00:00:00,BE,3564.9,697.0,6325.0,2760.1,0.0,0.0,2026-03-20,0
2026-03-20 01:00:00,BE,3149.6,351.1,6078.1,2928.5,0.0,0.0,2026-03-20,1
2026-03-20 02:00:00,BE,3092.1,111.7,5856.7,2764.6,0.0,0.0,2026-03-20,2
2026-03-20 03:00:00,BE,3018.4,612.9,6208.9,3190.5,0.0,0.0,2026-03-20,3
2026-03-20 04:00:00,BE,2911.3,89.7,5784.7,2873.4,0.0,0.0,2026-03-20,4
2026-03-20 05:00:00,BE,2742.7,156.4,5740.4,2997.7,0.0,0.0,2026-03-20,5
2026-03-20 06:00:00,BE,2761.6,244.2,5904.2,3142.6,0.0,0.0,2026-03-20,6
2026-03-20 07:00:00,BE,3164.2,266.5,5897.5,2733.3,0.0,0.0,2026-03-20,7
2026-03-20 08:00:00,BE,2883.5,675.9,6280.9,3397.4,0.0,0.0,2026-03-20,8
2026-03-20 09:00:00,BE,2971.6,614.2,6255.2,3283.6,0.0,0.0,2026-03-20,9
2026-03-20 10:00:00,BE,3231.1,885.9,6510.9,3279.8,0.0,0.0,2026-03-20,10
2026-03-20 11:00:00,BE,3200.5,921.0,6608.0,3407.5,0.0,0.0,2026-03-20,11
2026-03-20 12:00:00,BE,3306.4,1187.1,6791.1,3484.7,0.0,0.0,2026-03-20,12
2026-03-20 13:00:00,BE,3389.9,968.2,6657.2,3267.3,0.0,0.0,2026-03-20,13
2026-03-20 14:00:00,BE,3699.2,1020.9,6706.9,3007.7,0.0,0.0,2026-03-20,14
2026-03-20 15:00:00,BE,3762.7,759.5,6327.5,2564.8,0.0,0.0,2026-03-20,15
2026-03-20 16:00:00,BE,3951.5,567.4,6181.4,2229.9,0.0,0.0,2026-03-20,16
2026-03-20 17:00:00,BE,3815.1,461.8,6101.8,2286.7,0.0,0.0,2026-03-20,17
2026-03-20 18:00:00,BE,4039.0,207.7,5798.7,1759.7,0.0,0.0,2026-03-20,18
2026-03-20 19:00:00,BE,3883.3,437.7,6010.7,2127.4,0.0,0.0,2026-03-20,19
2026-03-20 20:00:00,BE,3750.8,365.8,5897.8,2147.0,0.0,0.0,2026-03-20,20
2026-03-20 21:00:00,BE,3789.3,144.1,5817.1,2027.8,0.0,0.0,2026-03-20,21
2026-03-20 22:00:00,BE,3671.9,97.8,5717.8,2045.9,0.0,0.0,2026-03-20,22
2026-03-20 23:00:00,BE,3542.2,220.1,5814.1,2271.9,0.0,0.0,2026-03-20,23
2026-03-21 00:00:00,BE,3288.6,214.2,5711.2,2422.6,0.02,0.49,2026-03-21,0
2026-03-21 01:00:00,BE,3237.0,77.5,5703.5,2466.5,0.0,0.0,2026-03-21,1
2026-03-21 02:00:00,BE,3104.3,327.5,5975.5,2871.2,0.0,0.0,2026-03-21,2
2026-03-21 03:00:00,BE,3111.5,511.9,6127.9,3016.4,0.0,0.0,2026-03-21,3
2026-03-21 04:00:00,BE,3097.7,1174.6,6845.6,3747.9,0.0,0.0,2026-03-21,4
2026-03-21 05:00:00,BE,2992.9,387.0,5982.0,2989.1,0.0,0.0,2026-03-21,5
2026-03-21 06:00:00,BE,2965.1,298.8,5825.8,2860.7,0.0,0.0,2026-03-21,6
2026-03-21 07:00:00,BE,3024.4,394.7,6089.7,3065.3,0.0,0.0,2026-03-21,7
2026-03-21 08:00:00,BE,3089.2,896.4,6532.4,3443.2,0.0,0.0,2026-03-21,8
2026-03-21 09:00:00,BE,2973.5,609.2,6289.2,3315.7,0.0,0.0,2026-03-21,9
2026-03-21 10:00:00,BE,2983.3,801.0,6457.0,3473.7,0.0,0.0,2026-03-21,10
2026-03-21 11:00:00,BE,3262.4,796.1,6549.1,3286.7,0.0,0.0,2026-03-21,11
2026-03-21 12:00:00,BE,3553.1,906.2,6596.2,3043.1,0.0,0.0,2026-03-21,12
2026-03-21 13:00:00,BE,3350.3,566.0,6234.0,2883.7,0.0,0.0,2026-03-21,13
2026-03-21 14:00:00,BE,3505.8,729.4,6416.4,2910.6,0.0,0.0,2026-03-21,14
2026-03-21 15:00:00,BE,3731.1,596.9,6169.9,2438.8,0.0,0.0,2026-03-21,15
2026-03-21 16:00:00,BE,3736.1,661.2,6449.2,2713.1,0.0,0.0,2026-03-21,16
2026-03-21 17:00:00,BE,3971.1,481.8,6094.8,2123.7,0.0,0.0,2026-03-21,17
2026-03-21 18:00:00,BE,3877.8,463.7,6117.7,2239.9,0.0,0.0,2026-03-21,18
2026-03-21 19:00:00,BE,3951.8,86.4,5766.4,1814.6,0.02,8.31,2026-03-21,19
2026-03-21 20:00:00,BE,3836.2,765.6,6458.6,2622.4,0.0,0.0,2026-03-21,20
2026-03-21 21:00:00,BE,3768.9,244.7,5882.7,2113.8,0.0,0.0,2026-03-21,21
2026-03-21 22:00:00,BE,3474.7,277.4,5914.4,2439.7,0.0,0.0,2026-03-21,22
2026-03-21 23:00:00,BE,3417.3,47.7,5697.7,2280.4,0.0,0.0,2026-03-21,23
2026-03-22 00:00:00,BE,3129.1,325.5,6015.5,2886.4,0.0,0.0,2026-03-22,0
2026-03-22 01:00:00,BE,3142.3,385.4,6068.4,2926.1,0.0,0.0,2026-03-22,1
2026-03-22 02:00:00,BE,3047.8,301.6,5965.6,2917.8,0.0,0.0,2026-03-22,2
2026-03-22 03:00:00,BE,3050.5,413.2,6091.2,3040.7,0.0,0.0,2026-03-22,3
2026-03-22 04:00:00,BE,2791.2,146.4,5794.4,3003.2,0.0,0.0,2026-03-22,4
2026-03-22 05:00:00,BE,3091.9,531.1,6175.1,3083.2,0.0,0.0,2026-03-22,5
2026-03-22 06:00:00,BE,3007.5,105.9,5669.9,2662.4,0.0,0.0,2026-03-22,6
2026-03-22 07:00:00,BE,2755.5,306.3,5863.3,3107.8,0.0,0.0,2026-03-22,7
2026-03-22 08:00:00,BE,2706.2,972.6,6635.6,3929.4,0.0,0.0,2026-03-22,8
2026-03-22 09:00:00,BE,2813.6,963.5,6566.5,3752.9,0.0,0.0,2026-03-22,9
2026-03-22 10:00:00,BE,3145.6,977.2,6629.2,3483.6,0.0,0.0,2026-03-22,10
2026-03-22 11:00:00,BE,3080.3,917.1,6596.1,3515.8,0.0,0.0,2026-03-22,11
2026-03-22 12:00:00,BE,3322.6,955.3,6710.3,3387.7,0.0,0.0,2026-03-22,12
2026-03-22 13:00:00,BE,3553.7,877.7,6534.7,2981.0,0.0,0.0,2026-03-22,13
2026-03-22 14:00:00,BE,3653.2,714.1,6289.1,2635.9,0.0,0.0,2026-03-22,14
2026-03-22 15:00:00,BE,3797.5,920.2,6576.2,2778.7,0.0,0.0,2026-03-22,15
2026-03-22 16:00:00,BE,3633.6,986.5,6657.5,3023.9,0.0,0.0,2026-03-22,16
2026-03-22 17:00:00,BE,3916.5,524.7,6303.7,2387.2,0.0,0.0,2026-03-22,17
2026-03-22 18:00:00,BE,3936.9,417.3,6140.3,2203.4,0.0,0.0,2026-03-22,18
2026-03-22 19:00:00,BE,3950.3,799.7,6546.7,2596.4,0.0,0.0,2026-03-22,19
2026-03-22 20:00:00,BE,3885.0,289.8,5974.8,2089.8,0.0,0.0,2026-03-22,20
2026-03-22 21:00:00,BE,3552.9,700.1,6370.1,2817.2,0.0,0.0,2026-03-22,21
2026-03-22 22:00:00,BE,3308.8,199.0,5918.0,2609.2,0.0,0.0,2026-03-22,22
2026-03-22 23:00:00,BE,3524.4,587.2,6303.2,2778.8,0.0,0.0,2026-03-22,23
2026-03-23 00:00:00,BE,3542.2,627.4,6329.4,2787.2,0.0,0.0,2026-03-23,0
2026-03-23 01:00:00,BE,3128.1,178.0,5801.0,2672.9,0.0,0.0,2026-03-23,1
2026-03-23 02:00:00,BE,3005.6,521.3,6235.3,3229.7,0.0,0.0,2026-03-23,2
2026-03-23 03:00:00,BE,3016.1,455.1,6033.1,3017.0,0.0,0.0,2026-03-23,3
2026-03-23 04:00:00,BE,3045.0,116.6,5759.6,2714.6,0.0,0.0,2026-03-23,4
2026-03-23 05:00:00,BE,2952.8,389.9,6098.9,3146.1,0.0,0.0,2026-03-23,5
2026-03-23 06:00:00,BE,2705.2,241.9,5868.9,3163.7,0.0,0.0,2026-03-23,6
2026-03-23 07:00:00,BE,2811.4,365.3,5986.3,3174.9,0.0,0.0,2026-03-23,7
2026-03-23 08:00:00,BE,2845.3,532.8,6094.8,3249.5,0.0,0.0,2026-03-23,8
2026-03-23 09:00:00,BE,3060.6,546.1,6255.1,3194.5,0.0,0.0,2026-03-23,9
2026-03-23 10:00:00,BE,3185.4,709.3,6414.3,3228.9,0.0,0.0,2026-03-23,10
2026-03-23 11:00:00,BE,3108.9,636.7,6322.7,3213.8,0.0,0.0,2026-03-23,11
2026-03-23 12:00:00,BE,3246.4,832.5,6504.5,3258.1,0.0,0.0,2026-03-23,12
2026-03-23 13:00:00,BE,3507.0,707.1,6247.1,2740.1,0.0,0.0,2026-03-23,13
2026-03-23 14:00:00,BE,3566.3,646.7,6334.7,2768.4,0.0,0.0,2026-03-23,14
2026-03-23 15:00:00,BE,3603.1,862.6,6495.6,2892.5,0.0,0.0,2026-03-23,15
2026-03-23 16:00:00,BE,3720.1,922.6,6517.6,2797.5,0.0,0.0,2026-03-23,16
2026-03-23 17:00:00,BE,3896.0,169.4,5831.4,1935.4,0.0,0.0,2026-03-23,17
2026-03-23 18:00:00,BE,3797.8,294.0,5904.0,2106.2,0.0,0.0,2026-03-23,18
2026-03-23 19:00:00,BE,3808.0,506.4,6151.4,2343.4,0.0,0.0,2026-03-23,19
2026-03-23 20:00:00,BE,3678.9,246.9,5922.9,2244.0,0.0,0.0,2026-03-23,20
2026-03-23 21:00:00,BE,3763.2,180.7,5769.7,2006.5,0.0,0.0,2026-03-23,21
2026-03-23 22:00:00,BE,3525.5,227.4,5876.4,2350.9,0.0,0.0,2026-03-23,22
2026-03-23 23:00:00,BE,3498.0,345.1,6032.1,2534.1,0.0,0.0,2026-03-23,23
2026-03-24 00:00:00,BE,3356.8,533.6,6240.6,2883.8,0.0,0.0,2026-03-24,0
2026-03-24 01:00:00,BE,3159.8,566.1,6184.1,3024.3,0.0,0.0,2026-03-24,1
2026-03-24 02:00:00,BE,2985.0,791.8,6488.8,3503.8,0.0,0.0,2026-03-24,2
2026-03-24 03:00:00,BE,2971.8,117.3,5748.3,2776.5,0.0,0.0,2026-03-24,3
2026-03-24 04:00:00,BE,2864.1,165.9,5793.9,2929.8,0.0,0.0,2026-03-24,4
2026-03-24 05:00:00,BE,2972.0,145.2,5643.2,2671.2,0.0,0.0,2026-03-24,5
2026-03-24 06:00:00,BE,2731.1,743.4,6492.4,3761.3,0.0,0.0,2026-03-24,6
2026-03-24 07:00:00,BE,2940.1,310.8,5979.8,3039.7,0.0,0.0,2026-03-24,7
2026-03-24 08:00:00,BE,3043.6,445.0,6086.0,3042.4,0.0,0.0,2026-03-24,8
2026-03-24 09:00:00,BE,3056.6,583.5,6205.5,3148.9,0.0,0.0,2026-03-24,9
2026-03-24 10:00:00,BE,3170.0,1099.0,6762.0,3592.0,0.0,0.0,2026-03-24,10
2026-03-24 11:00:00,BE,3170.6,780.8,6385.8,3215.2,0.0,0.0,2026-03-24,11
2026-03-24 12:00:00,BE,3384.3,1088.3,6720.3,3336.0,0.0,0.0,2026-03-24,12
2026-03-24 13:00:00,BE,3514.2,624.6,6173.6,2659.4,0.0,0.0,2026-03-24,13
2026-03-24 14:00:00,BE,3386.3,670.5,6344.5,2958.2,0.0,0.0,2026-03-24,14
2026-03-24 15:00:00,BE,3643.7,434.9,6082.9,2439.2,0.0,0.0,2026-03-24,15
2026-03-24 16:00:00,BE,3616.8,581.0,6222.0,2605.2,0.0,0.0,2026-03-24,16
2026-03-24 17:00:00,BE,3587.8,450.4,6148.4,2560.6,0.0,0.0,2026-03-24,17
2026-03-24 18:00:00,BE,3825.2,1009.3,6698.3,2873.1,0.0,0.0,2026-03-24,18
2026-03-24 19:00:00,BE,3863.1,257.8,5909.8,2046.7,0.0,0.0,2026-03-24,19
2026-03-24 20:00:00,BE,3680.3,255.8,5989.8,2309.5,0.0,0.0,2026-03-24,20
2026-03-24 21:00:00,BE,3742.3,184.7,5825.7,2083.4,0.0,0.0,2026-03-24,21
2026-03-24 22:00:00,BE,3644.7,860.3,6597.3,2952.6,0.0,0.0,2026-03-24,22
2026-03-24 23:00:00,BE,3466.8,193.0,5889.0,2422.2,0.0,0.0,2026-03-24,23
2026-03-25 00:00:00,BE,3266.0,363.9,6036.9,2770.9,0.0,0.0,2026-03-25,0
2026-03-25 01:00:00,BE,3276.3,270.5,6022.5,2746.2,0.0,0.0,2026-03-25,1
2026-03-25 02:00:00,BE,3286.1,301.3,5923.3,2637.2,0.0,0.0,2026-03-25,2
2026-03-25 03:00:00,BE,2724.7,368.4,5938.4,3213.7,0.0,0.0,2026-03-25,3
2026-03-25 04:00:00,BE,2978.1,646.4,6263.4,3285.3,0.0,0.0,2026-03-25,4
2026-03-25 05:00:00,BE,2701.6,7.8,5757.8,3056.2,0.0,0.0,2026-03-25,5
2026-03-25 06:00:00,BE,2924.1,334.4,5992.4,3068.3,0.0,0.0,2026-03-25,6
2026-03-25 07:00:00,BE,2958.5,567.2,6159.2,3200.7,0.0,0.0,2026-03-25,7
